,Product Brand,Product Name,Current Price,Old Price,Rating,Product URL,Product Description
2797,Kasper,Petite Crepe One-Button Blazer,EUR 97.97,None,Rated 4.5417 stars with 48 reviews,https://www.macys.com/shop/product/kasper-petite-crepe-one-button-blazer?ID=14997749," Product Features Long sleeves with slits at cuffsLinedFaux welt pockets at frontNotched collarTo celebrate the Macy's x Kasper Divine Nine Sorority Collection, we'll be donating $1 million to various Divine Nine Sorority education & research foundations.Shoulder padsButton closureImportedConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book Now"
2798,Kasper,Petite Crepe One-Button Blazer,EUR 97.97,None,Rated 4.5417 stars with 48 reviews,https://www.macys.com/shop/product/kasper-petite-crepe-one-button-blazer?ID=14997749," Product Features Long sleeves with slits at cuffsLinedFaux welt pockets at frontNotched collarTo celebrate the Macy's x Kasper Divine Nine Sorority Collection, we'll be donating $1 million to various Divine Nine Sorority education & research foundations.Shoulder padsButton closureImportedConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book Now"
2799,Kasper,Petite Crepe One-Button Blazer,EUR 97.97,None,Rated 4.5417 stars with 48 reviews,https://www.macys.com/shop/product/kasper-petite-crepe-one-button-blazer?ID=14997749," Product Features Long sleeves with slits at cuffsLinedFaux welt pockets at frontNotched collarTo celebrate the Macy's x Kasper Divine Nine Sorority Collection, we'll be donating $1 million to various Divine Nine Sorority education & research foundations.Shoulder padsButton closureImportedConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book Now"
2800,Kasper,Women's Stretch-Crepe Open-Collar Blazer,EUR 97.97,None,Rated 3 stars with 2 reviews,https://www.macys.com/shop/product/kasper-womens-stretch-crepe-open-collar-blazer?ID=18446073, Product Features ImportedLong sleeves Collarless; hook-and-eye closure Shoulder padsLinedZippered pockets at front
2801,Kasper,Women's Stretch-Crepe Open-Collar Blazer,EUR 97.97,None,Rated 3 stars with 2 reviews,https://www.macys.com/shop/product/kasper-womens-stretch-crepe-open-collar-blazer?ID=18446073, Product Features ImportedLong sleeves Collarless; hook-and-eye closure Shoulder padsLinedZippered pockets at front
2802,Kasper,Women's Stretch-Crepe Open-Collar Blazer,EUR 97.97,None,Rated 3 stars with 2 reviews,https://www.macys.com/shop/product/kasper-womens-stretch-crepe-open-collar-blazer?ID=18446073, Product Features ImportedLong sleeves Collarless; hook-and-eye closure Shoulder padsLinedZippered pockets at front
2803,Kasper,Women's Stretch-Crepe Open-Collar Blazer,EUR 97.97,None,Rated 3 stars with 2 reviews,https://www.macys.com/shop/product/kasper-womens-stretch-crepe-open-collar-blazer?ID=18446073, Product Features ImportedLong sleeves Collarless; hook-and-eye closure Shoulder padsLinedZippered pockets at front
2804,Anne Klein,Bi-Stretch Two-Button Blazer,EUR 137.56,None,Rated 4.9 stars with 10 reviews,https://www.macys.com/shop/product/anne-klein-bi-stretch-two-button-blazer?ID=9920426," Product Features Shoulder padsWelt pocket at chest; flap pockets at waistImportedLinedNotched lapels; two-button front closureConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book Now"
2805,Anne Klein,Bi-Stretch Two-Button Blazer,EUR 137.56,None,Rated 4.9 stars with 10 reviews,https://www.macys.com/shop/product/anne-klein-bi-stretch-two-button-blazer?ID=9920426," Product Features Shoulder padsWelt pocket at chest; flap pockets at waistImportedLinedNotched lapels; two-button front closureConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book Now"
2806,Anne Klein,Bi-Stretch Two-Button Blazer,EUR 137.56,None,Rated 4.9 stars with 10 reviews,https://www.macys.com/shop/product/anne-klein-bi-stretch-two-button-blazer?ID=9920426," Product Features Shoulder padsWelt pocket at chest; flap pockets at waistImportedLinedNotched lapels; two-button front closureConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book Now"
2807,Anne Klein,Bi-Stretch Two-Button Blazer,EUR 137.56,None,Rated 4.9 stars with 10 reviews,https://www.macys.com/shop/product/anne-klein-bi-stretch-two-button-blazer?ID=9920426," Product Features Shoulder padsWelt pocket at chest; flap pockets at waistImportedLinedNotched lapels; two-button front closureConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book Now"
2808,Vince Camuto,Plus Size Collared Long-Sleeve Jacket,Sale  EUR 48.54, EUR 107.87 ,None,https://www.macys.com/shop/product/vince-camuto-plus-size-collared-long-sleeve-jacket?ID=18564826, Product Features ImportedPatch pockets at front Spread collar; button front closuresLong sleeves with buttons at cuffs
2809,Vince Camuto,Plus Size Collared Long-Sleeve Jacket,Sale  EUR 48.54, EUR 107.87 ,None,https://www.macys.com/shop/product/vince-camuto-plus-size-collared-long-sleeve-jacket?ID=18564826, Product Features ImportedPatch pockets at front Spread collar; button front closuresLong sleeves with buttons at cuffs
2810,Vince Camuto,Plus Size Collared Long-Sleeve Jacket,Sale  EUR 48.54, EUR 107.87 ,None,https://www.macys.com/shop/product/vince-camuto-plus-size-collared-long-sleeve-jacket?ID=18564826, Product Features ImportedPatch pockets at front Spread collar; button front closuresLong sleeves with buttons at cuffs
2811,Vince Camuto,Plus Size Collared Long-Sleeve Jacket,Sale  EUR 48.54, EUR 107.87 ,None,https://www.macys.com/shop/product/vince-camuto-plus-size-collared-long-sleeve-jacket?ID=18564826, Product Features ImportedPatch pockets at front Spread collar; button front closuresLong sleeves with buttons at cuffs
2812,BOSS Orange,Women's Jachecky Notched-Collar Jacket,Sale  EUR 146.45, EUR 245.43 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/boss-orange-womens-jachecky-notched-collar-jacket?ID=19214353, Product Features Notched collar; front button closureImportedTwo flap pockets at frontLined
2813,BOSS Orange,Women's Jachecky Notched-Collar Jacket,Sale  EUR 146.45, EUR 245.43 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/boss-orange-womens-jachecky-notched-collar-jacket?ID=19214353, Product Features Notched collar; front button closureImportedTwo flap pockets at frontLined
2814,BOSS Orange,Women's Jachecky Notched-Collar Jacket,Sale  EUR 146.45, EUR 245.43 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/boss-orange-womens-jachecky-notched-collar-jacket?ID=19214353, Product Features Notched collar; front button closureImportedTwo flap pockets at frontLined
2815,BOSS Orange,Women's Jachecky Notched-Collar Jacket,Sale  EUR 146.45, EUR 245.43 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/boss-orange-womens-jachecky-notched-collar-jacket?ID=19214353, Product Features Notched collar; front button closureImportedTwo flap pockets at frontLined
2816,Tahari ASL,NEW! Women's Collarless Boucle Blazer,EUR 157.35,None,None,https://www.macys.com/shop/product/tahari-asl-womens-collarless-boucle-blazer?ID=19686441, Product Features ImportedLined Collarless; hook-and-eye closure at frontShoulder pads; raw edges; rhinestone buttons at front 
2817,Tahari ASL,NEW! Women's Collarless Boucle Blazer,EUR 157.35,None,None,https://www.macys.com/shop/product/tahari-asl-womens-collarless-boucle-blazer?ID=19686441, Product Features ImportedLined Collarless; hook-and-eye closure at frontShoulder pads; raw edges; rhinestone buttons at front 
2818,Tahari ASL,NEW! Women's Collarless Boucle Blazer,EUR 157.35,None,None,https://www.macys.com/shop/product/tahari-asl-womens-collarless-boucle-blazer?ID=19686441, Product Features ImportedLined Collarless; hook-and-eye closure at frontShoulder pads; raw edges; rhinestone buttons at front 
2819,Tahari ASL,NEW! Women's Collarless Boucle Blazer,EUR 157.35,None,None,https://www.macys.com/shop/product/tahari-asl-womens-collarless-boucle-blazer?ID=19686441, Product Features ImportedLined Collarless; hook-and-eye closure at frontShoulder pads; raw edges; rhinestone buttons at front 
2820,Charter Club,"Women's Woven Spice Stripe Linen Jacket, Created for Macy's",Sale  EUR 49.23, EUR 98.47 ,None,https://www.macys.com/shop/product/charter-club-womens-woven-spice-stripe-linen-jacket-created-for-macys?ID=18715318, Product Features Striped printPoint collar; button-front closuresButtoned flap chest pocketsLong sleevesImportedCreated for Macy's
2821,Charter Club,"Women's Woven Spice Stripe Linen Jacket, Created for Macy's",Sale  EUR 49.23, EUR 98.47 ,None,https://www.macys.com/shop/product/charter-club-womens-woven-spice-stripe-linen-jacket-created-for-macys?ID=18715318, Product Features Striped printPoint collar; button-front closuresButtoned flap chest pocketsLong sleevesImportedCreated for Macy's
2822,Charter Club,"Women's Woven Spice Stripe Linen Jacket, Created for Macy's",Sale  EUR 49.23, EUR 98.47 ,None,https://www.macys.com/shop/product/charter-club-womens-woven-spice-stripe-linen-jacket-created-for-macys?ID=18715318, Product Features Striped printPoint collar; button-front closuresButtoned flap chest pocketsLong sleevesImportedCreated for Macy's
2823,Charter Club,"Women's Woven Spice Stripe Linen Jacket, Created for Macy's",Sale  EUR 49.23, EUR 98.47 ,None,https://www.macys.com/shop/product/charter-club-womens-woven-spice-stripe-linen-jacket-created-for-macys?ID=18715318, Product Features Striped printPoint collar; button-front closuresButtoned flap chest pocketsLong sleevesImportedCreated for Macy's
2824,French Connection,NEW! Women's Behati Bomber Jacket,EUR 195.95,None,None,https://www.macys.com/shop/product/french-connection-womens-behati-bomber-jacket?ID=19784465, Product Features ImportedStand collar; front zip closureRibbed edgesFlap pockets at waistLong sleeves
2825,French Connection,NEW! Women's Behati Bomber Jacket,EUR 195.95,None,None,https://www.macys.com/shop/product/french-connection-womens-behati-bomber-jacket?ID=19784465, Product Features ImportedStand collar; front zip closureRibbed edgesFlap pockets at waistLong sleeves
2826,French Connection,NEW! Women's Behati Bomber Jacket,EUR 195.95,None,None,https://www.macys.com/shop/product/french-connection-womens-behati-bomber-jacket?ID=19784465, Product Features ImportedStand collar; front zip closureRibbed edgesFlap pockets at waistLong sleeves
2827,French Connection,NEW! Women's Behati Bomber Jacket,EUR 195.95,None,None,https://www.macys.com/shop/product/french-connection-womens-behati-bomber-jacket?ID=19784465, Product Features ImportedStand collar; front zip closureRibbed edgesFlap pockets at waistLong sleeves
2828,Marmot,Women's Hype Down Filled Jacket,Sale  EUR 190.50, EUR 272.15 ,Rated 4.4688 stars with 32 reviews,https://www.macys.com/shop/product/marmot-womens-hype-down-filled-jacket?ID=19567380, Product Features ImportedUnlinedElastic bound cuffs Adjustable drawcord hem Stand collar; zipper closure at frontZippered pockets at sides 
2829,Marmot,Women's Hype Down Filled Jacket,Sale  EUR 190.50, EUR 272.15 ,Rated 4.4688 stars with 32 reviews,https://www.macys.com/shop/product/marmot-womens-hype-down-filled-jacket?ID=19567380, Product Features ImportedUnlinedElastic bound cuffs Adjustable drawcord hem Stand collar; zipper closure at frontZippered pockets at sides 
2830,Marmot,Women's Hype Down Filled Jacket,Sale  EUR 190.50, EUR 272.15 ,Rated 4.4688 stars with 32 reviews,https://www.macys.com/shop/product/marmot-womens-hype-down-filled-jacket?ID=19567380, Product Features ImportedUnlinedElastic bound cuffs Adjustable drawcord hem Stand collar; zipper closure at frontZippered pockets at sides 
2831,Marmot,Women's Hype Down Filled Jacket,Sale  EUR 190.50, EUR 272.15 ,Rated 4.4688 stars with 32 reviews,https://www.macys.com/shop/product/marmot-womens-hype-down-filled-jacket?ID=19567380, Product Features ImportedUnlinedElastic bound cuffs Adjustable drawcord hem Stand collar; zipper closure at frontZippered pockets at sides 
2832,Tommy Jeans,Women's Mom Classic Denim Trucker Jacket,Sale  EUR 48.99, EUR 108.86 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/tommy-jeans-womens-mom-classic-denim-trucker-jacket?ID=17737417," Product Features Long sleeves with buttoned cuffsUnlinedLight distressing at edgesHip pockets; buttoned-flap chest pocketsImportedButtoned tabs at side of hemFold collar; front button closuresConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book Now"
2833,Tommy Jeans,Women's Mom Classic Denim Trucker Jacket,Sale  EUR 48.99, EUR 108.86 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/tommy-jeans-womens-mom-classic-denim-trucker-jacket?ID=17737417," Product Features Long sleeves with buttoned cuffsUnlinedLight distressing at edgesHip pockets; buttoned-flap chest pocketsImportedButtoned tabs at side of hemFold collar; front button closuresConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book Now"
2834,Tommy Jeans,Women's Mom Classic Denim Trucker Jacket,Sale  EUR 48.99, EUR 108.86 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/tommy-jeans-womens-mom-classic-denim-trucker-jacket?ID=17737417," Product Features Long sleeves with buttoned cuffsUnlinedLight distressing at edgesHip pockets; buttoned-flap chest pocketsImportedButtoned tabs at side of hemFold collar; front button closuresConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book Now"
2835,Tommy Jeans,Women's Mom Classic Denim Trucker Jacket,Sale  EUR 48.99, EUR 108.86 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/tommy-jeans-womens-mom-classic-denim-trucker-jacket?ID=17737417," Product Features Long sleeves with buttoned cuffsUnlinedLight distressing at edgesHip pockets; buttoned-flap chest pocketsImportedButtoned tabs at side of hemFold collar; front button closuresConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book Now"
2836,Bar III,"Women's Faux Double-Breasted Boyfriend Jacket, Created for Macy's",Sale  EUR 52.99, EUR 117.77 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/bar-iii-womens-faux-double-breasted-boyfriend-jacket-created-for-macys?ID=18811585, Product Features LinedImportedFront welt pocketsPeak lapels; one button closure at frontShoulder padding; faux double breastedCreated for Macy's
2837,Bar III,"Women's Faux Double-Breasted Boyfriend Jacket, Created for Macy's",Sale  EUR 52.99, EUR 117.77 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/bar-iii-womens-faux-double-breasted-boyfriend-jacket-created-for-macys?ID=18811585, Product Features LinedImportedFront welt pocketsPeak lapels; one button closure at frontShoulder padding; faux double breastedCreated for Macy's
2838,Bar III,"Women's Faux Double-Breasted Boyfriend Jacket, Created for Macy's",Sale  EUR 52.99, EUR 117.77 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/bar-iii-womens-faux-double-breasted-boyfriend-jacket-created-for-macys?ID=18811585, Product Features LinedImportedFront welt pocketsPeak lapels; one button closure at frontShoulder padding; faux double breastedCreated for Macy's
2839,Bar III,"Women's Faux Double-Breasted Boyfriend Jacket, Created for Macy's",Sale  EUR 52.99, EUR 117.77 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/bar-iii-womens-faux-double-breasted-boyfriend-jacket-created-for-macys?ID=18811585, Product Features LinedImportedFront welt pocketsPeak lapels; one button closure at frontShoulder padding; faux double breastedCreated for Macy's
2840,Kasper,Petite Shawl Collar Open-Front Jacket,Sale  EUR 44.09, EUR 97.97 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/kasper-petite-shawl-collar-open-front-jacket?ID=18582346," Product Features LinedShoulder padsLong sleevesShawl collar; open front, no closureZip pockets at sidesImported"
2841,Kasper,Petite Shawl Collar Open-Front Jacket,Sale  EUR 44.09, EUR 97.97 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/kasper-petite-shawl-collar-open-front-jacket?ID=18582346," Product Features LinedShoulder padsLong sleevesShawl collar; open front, no closureZip pockets at sidesImported"
2842,Kasper,Petite Shawl Collar Open-Front Jacket,Sale  EUR 44.09, EUR 97.97 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/kasper-petite-shawl-collar-open-front-jacket?ID=18582346," Product Features LinedShoulder padsLong sleevesShawl collar; open front, no closureZip pockets at sidesImported"
2843,Kasper,Petite Shawl Collar Open-Front Jacket,Sale  EUR 44.09, EUR 97.97 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/kasper-petite-shawl-collar-open-front-jacket?ID=18582346," Product Features LinedShoulder padsLong sleevesShawl collar; open front, no closureZip pockets at sidesImported"
2844,Kasper,Petite Plaid Shawl-Collar Long-Sleeve Blazer,Sale  EUR 63.33, EUR 127.66 ,None,https://www.macys.com/shop/product/kasper-petite-plaid-shawl-collar-long-sleeve-blazer?ID=19096977, Product Features Flap pockets at front ImportedShawl collar; front button closureShoulder padsLong sleeves 
2845,Kasper,Petite Plaid Shawl-Collar Long-Sleeve Blazer,Sale  EUR 63.33, EUR 127.66 ,None,https://www.macys.com/shop/product/kasper-petite-plaid-shawl-collar-long-sleeve-blazer?ID=19096977, Product Features Flap pockets at front ImportedShawl collar; front button closureShoulder padsLong sleeves 
2846,Kasper,Petite Plaid Shawl-Collar Long-Sleeve Blazer,Sale  EUR 63.33, EUR 127.66 ,None,https://www.macys.com/shop/product/kasper-petite-plaid-shawl-collar-long-sleeve-blazer?ID=19096977, Product Features Flap pockets at front ImportedShawl collar; front button closureShoulder padsLong sleeves 
2847,Kasper,Petite Plaid Shawl-Collar Long-Sleeve Blazer,Sale  EUR 63.33, EUR 127.66 ,None,https://www.macys.com/shop/product/kasper-petite-plaid-shawl-collar-long-sleeve-blazer?ID=19096977, Product Features Flap pockets at front ImportedShawl collar; front button closureShoulder padsLong sleeves 
2848,Bar III,"Trendy Plus Size Foil Faux-Leather Bomber Jacket, Created for Macy's",Sale  EUR 39.85, EUR 88.57 ,Rated 3.5 stars with 2 reviews,https://www.macys.com/shop/product/bar-iii-trendy-plus-size-foil-faux-leather-bomber-jacket-created-for-macys?ID=18155765," Product Features ImportedBomber collar; front zip closureLong sleevesRibbed collar, cuffs, and hemCreated for Macy'sHip pockets"
2849,Bar III,"Trendy Plus Size Foil Faux-Leather Bomber Jacket, Created for Macy's",Sale  EUR 39.85, EUR 88.57 ,Rated 3.5 stars with 2 reviews,https://www.macys.com/shop/product/bar-iii-trendy-plus-size-foil-faux-leather-bomber-jacket-created-for-macys?ID=18155765," Product Features ImportedBomber collar; front zip closureLong sleevesRibbed collar, cuffs, and hemCreated for Macy'sHip pockets"
2850,Bar III,"Trendy Plus Size Foil Faux-Leather Bomber Jacket, Created for Macy's",Sale  EUR 39.85, EUR 88.57 ,Rated 3.5 stars with 2 reviews,https://www.macys.com/shop/product/bar-iii-trendy-plus-size-foil-faux-leather-bomber-jacket-created-for-macys?ID=18155765," Product Features ImportedBomber collar; front zip closureLong sleevesRibbed collar, cuffs, and hemCreated for Macy'sHip pockets"
2851,Bar III,"Trendy Plus Size Foil Faux-Leather Bomber Jacket, Created for Macy's",Sale  EUR 39.85, EUR 88.57 ,Rated 3.5 stars with 2 reviews,https://www.macys.com/shop/product/bar-iii-trendy-plus-size-foil-faux-leather-bomber-jacket-created-for-macys?ID=18155765," Product Features ImportedBomber collar; front zip closureLong sleevesRibbed collar, cuffs, and hemCreated for Macy'sHip pockets"
2852,Bar III,"Trendy Plus Size Faux-Leather Snap-Front Jacket, Created for Macy's",Sale  EUR 44.29, EUR 88.57 ,Rated 4 stars with 1 reviews,https://www.macys.com/shop/product/bar-iii-trendy-plus-size-faux-leather-snap-front-jacket-created-for-macys?ID=18824225, Product Features LinedCreated for Macy'sImportedFlap patch pockets at side frontLong sleeves with snap cuffsPoint collar; snap front closures
2853,Bar III,"Trendy Plus Size Faux-Leather Snap-Front Jacket, Created for Macy's",Sale  EUR 44.29, EUR 88.57 ,Rated 4 stars with 1 reviews,https://www.macys.com/shop/product/bar-iii-trendy-plus-size-faux-leather-snap-front-jacket-created-for-macys?ID=18824225, Product Features LinedCreated for Macy'sImportedFlap patch pockets at side frontLong sleeves with snap cuffsPoint collar; snap front closures
2854,Bar III,"Trendy Plus Size Faux-Leather Snap-Front Jacket, Created for Macy's",Sale  EUR 44.29, EUR 88.57 ,Rated 4 stars with 1 reviews,https://www.macys.com/shop/product/bar-iii-trendy-plus-size-faux-leather-snap-front-jacket-created-for-macys?ID=18824225, Product Features LinedCreated for Macy'sImportedFlap patch pockets at side frontLong sleeves with snap cuffsPoint collar; snap front closures
2855,Bar III,"Trendy Plus Size Faux-Leather Snap-Front Jacket, Created for Macy's",Sale  EUR 44.29, EUR 88.57 ,Rated 4 stars with 1 reviews,https://www.macys.com/shop/product/bar-iii-trendy-plus-size-faux-leather-snap-front-jacket-created-for-macys?ID=18824225, Product Features LinedCreated for Macy'sImportedFlap patch pockets at side frontLong sleeves with snap cuffsPoint collar; snap front closures
2856,Kasper,Plus Size Contrast-Tipped Collarless Long Jacket,Sale  EUR 78.17, EUR 157.35 ,None,https://www.macys.com/shop/product/kasper-plus-size-contrast-tipped-collarless-long-jacket?ID=19606061, Product Features Collarless; open frontLinedImportedLong sleeves; shoulder padsContrast tipping throughout
2857,Kasper,Plus Size Contrast-Tipped Collarless Long Jacket,Sale  EUR 78.17, EUR 157.35 ,None,https://www.macys.com/shop/product/kasper-plus-size-contrast-tipped-collarless-long-jacket?ID=19606061, Product Features Collarless; open frontLinedImportedLong sleeves; shoulder padsContrast tipping throughout
2858,Kasper,Plus Size Contrast-Tipped Collarless Long Jacket,Sale  EUR 78.17, EUR 157.35 ,None,https://www.macys.com/shop/product/kasper-plus-size-contrast-tipped-collarless-long-jacket?ID=19606061, Product Features Collarless; open frontLinedImportedLong sleeves; shoulder padsContrast tipping throughout
2859,Kasper,Plus Size Contrast-Tipped Collarless Long Jacket,Sale  EUR 78.17, EUR 157.35 ,None,https://www.macys.com/shop/product/kasper-plus-size-contrast-tipped-collarless-long-jacket?ID=19606061, Product Features Collarless; open frontLinedImportedLong sleeves; shoulder padsContrast tipping throughout
2860,Tahari ASL,Women's Houndstooth Belted Asymmetrical Jacket,EUR 157.35,None,Rated 4.4 stars with 10 reviews,https://www.macys.com/shop/product/tahari-asl-womens-houndstooth-belted-asymmetrical-jacket?ID=14419621, Product Features Asymmetrical hem; shoulder padsLinedPeak collar; belted waistImported
2861,Tahari ASL,Women's Houndstooth Belted Asymmetrical Jacket,EUR 157.35,None,Rated 4.4 stars with 10 reviews,https://www.macys.com/shop/product/tahari-asl-womens-houndstooth-belted-asymmetrical-jacket?ID=14419621, Product Features Asymmetrical hem; shoulder padsLinedPeak collar; belted waistImported
2862,Tahari ASL,Women's Houndstooth Belted Asymmetrical Jacket,EUR 157.35,None,Rated 4.4 stars with 10 reviews,https://www.macys.com/shop/product/tahari-asl-womens-houndstooth-belted-asymmetrical-jacket?ID=14419621, Product Features Asymmetrical hem; shoulder padsLinedPeak collar; belted waistImported
2863,Tahari ASL,Women's Houndstooth Belted Asymmetrical Jacket,EUR 157.35,None,Rated 4.4 stars with 10 reviews,https://www.macys.com/shop/product/tahari-asl-womens-houndstooth-belted-asymmetrical-jacket?ID=14419621, Product Features Asymmetrical hem; shoulder padsLinedPeak collar; belted waistImported
2864,Kasper,Petite Scuba Faux-Suede Framed Long-Sleeve Jacket ,Sale  EUR 68.27, EUR 137.56 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/kasper-petite-scuba-faux-suede-framed-long-sleeve-jacket?ID=19096971, Product Features Collarless; open frontShoulder padsLinedLong sleeves ImportedHardware welt pockets at front
2865,Kasper,Petite Scuba Faux-Suede Framed Long-Sleeve Jacket ,Sale  EUR 68.27, EUR 137.56 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/kasper-petite-scuba-faux-suede-framed-long-sleeve-jacket?ID=19096971, Product Features Collarless; open frontShoulder padsLinedLong sleeves ImportedHardware welt pockets at front
2866,Kasper,Petite Scuba Faux-Suede Framed Long-Sleeve Jacket ,Sale  EUR 68.27, EUR 137.56 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/kasper-petite-scuba-faux-suede-framed-long-sleeve-jacket?ID=19096971, Product Features Collarless; open frontShoulder padsLinedLong sleeves ImportedHardware welt pockets at front
2867,Kasper,Petite Scuba Faux-Suede Framed Long-Sleeve Jacket ,Sale  EUR 68.27, EUR 137.56 ,Rated 5 stars with 1 reviews,https://www.macys.com/shop/product/kasper-petite-scuba-faux-suede-framed-long-sleeve-jacket?ID=19096971, Product Features Collarless; open frontShoulder padsLinedLong sleeves ImportedHardware welt pockets at front
2868,1.STATE,Women's Sweater-Sleeve Denim Jacket,Now  EUR 46.05, EUR 137.56 ,Rated 1 stars with 1 reviews,https://www.macys.com/shop/product/1.state-womens-sweater-sleeve-denim-jacket?ID=18836249," Product Features UnlinedImportedFlap pocketsSpread collar; front button closuresLong sleeves; cable knit; ribbed cuffsRib-knit trim at collar, cuffs and hem"
2869,1.STATE,Women's Sweater-Sleeve Denim Jacket,Now  EUR 46.05, EUR 137.56 ,Rated 1 stars with 1 reviews,https://www.macys.com/shop/product/1.state-womens-sweater-sleeve-denim-jacket?ID=18836249," Product Features UnlinedImportedFlap pocketsSpread collar; front button closuresLong sleeves; cable knit; ribbed cuffsRib-knit trim at collar, cuffs and hem"
2870,1.STATE,Women's Sweater-Sleeve Denim Jacket,Now  EUR 46.05, EUR 137.56 ,Rated 1 stars with 1 reviews,https://www.macys.com/shop/product/1.state-womens-sweater-sleeve-denim-jacket?ID=18836249," Product Features UnlinedImportedFlap pocketsSpread collar; front button closuresLong sleeves; cable knit; ribbed cuffsRib-knit trim at collar, cuffs and hem"
2871,1.STATE,Women's Sweater-Sleeve Denim Jacket,Now  EUR 46.05, EUR 137.56 ,Rated 1 stars with 1 reviews,https://www.macys.com/shop/product/1.state-womens-sweater-sleeve-denim-jacket?ID=18836249," Product Features UnlinedImportedFlap pocketsSpread collar; front button closuresLong sleeves; cable knit; ribbed cuffsRib-knit trim at collar, cuffs and hem"
2872,ID Ideology,"Plus Size Zip-Front Puffer Vest, Created for Macy's",Sale  EUR 23.45, EUR 39.09 ,Rated 4.5 stars with 2 reviews,https://www.macys.com/shop/product/id-ideology-plus-size-zip-front-puffer-vest-created-for-macys?ID=19746569, Product Features Created for Macy'sImportedOn-seam pockets Water resistant Stand collar; Zipper closure at front 
2873,ID Ideology,"Plus Size Zip-Front Puffer Vest, Created for Macy's",Sale  EUR 23.45, EUR 39.09 ,Rated 4.5 stars with 2 reviews,https://www.macys.com/shop/product/id-ideology-plus-size-zip-front-puffer-vest-created-for-macys?ID=19746569, Product Features Created for Macy'sImportedOn-seam pockets Water resistant Stand collar; Zipper closure at front 
2874,ID Ideology,"Plus Size Zip-Front Puffer Vest, Created for Macy's",Sale  EUR 23.45, EUR 39.09 ,Rated 4.5 stars with 2 reviews,https://www.macys.com/shop/product/id-ideology-plus-size-zip-front-puffer-vest-created-for-macys?ID=19746569, Product Features Created for Macy'sImportedOn-seam pockets Water resistant Stand collar; Zipper closure at front 
2875,ID Ideology,"Plus Size Zip-Front Puffer Vest, Created for Macy's",Sale  EUR 23.45, EUR 39.09 ,Rated 4.5 stars with 2 reviews,https://www.macys.com/shop/product/id-ideology-plus-size-zip-front-puffer-vest-created-for-macys?ID=19746569, Product Features Created for Macy'sImportedOn-seam pockets Water resistant Stand collar; Zipper closure at front 
2876,T Tahari,NEW! Women's Crewneck Cropped Faux-Fur Jacket,EUR 166.26,None,None,https://www.macys.com/shop/product/t-tahari-womens-crewneck-cropped-faux-fur-jacket?ID=19618214, Product Features Long sleeves with ribbed cuffsCrewneck; zipper closureImportedLinedPockets at sides
2877,T Tahari,NEW! Women's Crewneck Cropped Faux-Fur Jacket,EUR 166.26,None,None,https://www.macys.com/shop/product/t-tahari-womens-crewneck-cropped-faux-fur-jacket?ID=19618214, Product Features Long sleeves with ribbed cuffsCrewneck; zipper closureImportedLinedPockets at sides
2878,T Tahari,NEW! Women's Crewneck Cropped Faux-Fur Jacket,EUR 166.26,None,None,https://www.macys.com/shop/product/t-tahari-womens-crewneck-cropped-faux-fur-jacket?ID=19618214, Product Features Long sleeves with ribbed cuffsCrewneck; zipper closureImportedLinedPockets at sides
2879,T Tahari,NEW! Women's Crewneck Cropped Faux-Fur Jacket,EUR 166.26,None,None,https://www.macys.com/shop/product/t-tahari-womens-crewneck-cropped-faux-fur-jacket?ID=19618214, Product Features Long sleeves with ribbed cuffsCrewneck; zipper closureImportedLinedPockets at sides
